,ID,Object,Volume,Type,Level,BaseRegion,Hemisphere,Prop
10170,12,Thalamus_R,6645.0,1,4,Thalamus,Right,0.005563108844380297
10171,12,BasalForebrain_L,3449.0,1,4,BasalForebrain,Left,0.002887458601093701
10172,12,BasalForebrain_R,3419.0,1,4,BasalForebrain,Right,0.002862342985543452
10173,12,midbrain_L,4839.0,1,4,midbrain,Left,0.004051148788255268
10174,12,midbrain_R,4775.0,1,4,midbrain,Right,0.003997568808414736
10175,12,Cerebellum_R,57483.0,1,4,Cerebellum,Right,0.048124030955833355
10176,12,Cerebellum_L,56850.0,1,4,Cerebellum,Left,0.04759409146772309
10177,12,Pons_L,7264.0,1,4,Pons,Left,0.006081327711900448
10178,12,Pons_R,7451.0,1,4,Pons,Right,0.006237881715497004
10179,12,Medulla_L,1829.0,1,4,Medulla,Left,0.0015312153613802203
10180,12,Medulla_R,2236.0,1,4,Medulla,Right,0.0018719505456786072
10181,12,ant_DPWM_L,29504.0,1,4,ant_DPWM,Left,0.024700370706485522
10182,12,ant_DPWM_R,30413.0,1,4,ant_DPWM,Right,0.025461373857658086
10183,12,post_DPWM_L,6512.0,1,4,post_DPWM,Left,0.005451762948774191
10184,12,post_DPWM_R,5553.0,1,4,post_DPWM,Right,0.0046489004383512104
10185,12,GCC_L,1871.0,1,4,GCC,Left,0.0015663772231505697
10186,12,GCC_R,2253.0,1,4,GCC,Right,0.0018861827278237487
10187,12,BCC_L,3144.0,1,4,BCC,Left,0.0026321165096661633
10188,12,BCC_R,3017.0,1,4,BCC,Right,0.0025257937371701063
10189,12,SCC_L,5318.0,1,4,SCC,Left,0.004452161449874255
10190,12,SCC_R,5967.0,1,4,SCC,Right,0.0049954959329446555
10191,12,PVA_posterior_L,609.0,1,4,PVA_posterior,Left,0.0005098469956700679
10192,12,PVA_posterior_R,620.0,1,4,PVA_posterior,Right,0.0005190560547051594
10193,12,ALIC_L,2006.0,1,4,ALIC,Left,0.0016793974931266931
10194,12,ALIC_R,2031.0,1,4,ALIC,Right,0.0017003271727519013
10195,12,PLIC_L,2776.0,1,4,PLIC,Left,0.002324031625583101
10196,12,PLIC_R,2802.0,1,4,PLIC,Right,0.002345798492393317
10197,12,inf_DPWM_L,20116.0,1,4,inf_DPWM,Left,0.016840857413627397
10198,12,inf_DPWM_R,17900.0,1,4,inf_DPWM,Right,0.014985650611648957
10199,12,CGC_L,3137.0,1,4,CGC,Left,0.002626256199371105
10200,12,CGC_R,3240.0,1,4,CGC,Right,0.002712486479426962
10201,12,CGH_L,1394.0,1,4,CGH,Left,0.0011670389359016004
10202,12,CGH_R,1377.0,1,4,CGH,Right,0.0011528067537564589
10203,12,Fx/ST_L,1557.0,1,4,Fx/ST,Left,0.0013035004470579568
10204,12,Fx/ST_R,1432.0,1,4,Fx/ST,Right,0.0011988520489319165
10205,12,Fx_L,542.0,1,4,Fx,Left,0.00045375545427451034
10206,12,Fx_R,753.0,1,4,Fx,Right,0.0006304019503112661
10207,12,PeripheralParietalWM_L,33420.0,1,4,PeripheralParietalWM,Left,0.02797879572297811
10208,12,PeripheralParietalWM_R,32447.0,1,4,PeripheralParietalWM,Right,0.027164212591965012
10209,12,AnteriorLateralVentricle_L,2446.0,1,4,AnteriorLateralVentricle,Left,0.0020477598545303546
10210,12,PosteriorLateralVentricle_L,798.0,1,4,PosteriorLateralVentricle,Left,0.0006680753736366407
10211,12,InferiorLateralVentricle_L,472.0,1,4,InferiorLateralVentricle,Left,0.0003951523513239278
10212,12,AnteriorLateralVentricle_R,2273.0,1,4,AnteriorLateralVentricle,Right,0.001902926471523915
10213,12,PosteriorLateralVentricle_R,834.0,1,4,PosteriorLateralVentricle,Right,0.0006982141122969403
10214,12,InferiorLateralVentricle_R,528.0,1,4,InferiorLateralVentricle,Right,0.0004420348336843938
10215,12,III_ventricle,1162.0,1,4,III_ventricle,Central,0.0009728115089796698
10216,12,PVA_anterior_L,647.0,1,4,PVA_anterior,Left,0.0005416601087003841
10217,12,PVA_anterior_R,674.0,1,4,PVA_anterior,Right,0.0005642641626956088
10218,12,PeripheralFrontalWM_L,42831.0,1,4,PeripheralFrontalWM,Left,0.035857564321091426
10219,12,PeripheralFrontalWM_R,46024.0,1,4,PeripheralFrontalWM,Right,0.038530703002823
10220,12,PeripheralTemporalWM_L,25618.0,1,4,PeripheralTemporalWM,Left,0.021447061305543184
10221,12,PeripheralTemporalWM_R,26792.0,1,4,PeripheralTemporalWM,Right,0.022429919060742952
10222,12,PeripheralOccipitalWM_L,22434.0,1,4,PeripheralOccipitalWM,Left,0.018781457308476687
10223,12,PeripheralOccipitalWM_R,24392.0,1,4,PeripheralOccipitalWM,Right,0.02042066981672298
10224,12,PeripheralCingulateWM_L,5277.0,1,4,PeripheralCingulateWM,Left,0.0044178367752889134
10225,12,PeripheralCingulateWM_R,4870.0,1,4,PeripheralCingulateWM,Right,0.004077101590990526
10226,12,CerebellumWM_R,12665.0,1,4,CerebellumWM,Right,0.010602975698130394
10227,12,CerebellumWM_L,11786.0,1,4,CerebellumWM,Left,0.00986708816250808
10228,12,FrontSul_L,10977.0,1,4,FrontSul,Left,0.009189803729836347
10229,12,FrontSul_R,11362.0,1,4,FrontSul,Right,0.00951212079606455
10230,12,CentralSul_L,2076.0,1,4,CentralSul,Left,0.0017380005960772758
10231,12,CentralSul_R,1504.0,1,4,CentralSul,Right,0.0012591295262525158
10232,12,SylFrontSul_L,1949.0,1,4,SylFrontSul,Left,0.0016316778235812188
10233,12,SylFrontSul_R,1734.0,1,4,SylFrontSul,Right,0.0014516825788044297
10234,12,SylTempSul_L,1283.0,1,4,SylTempSul,Left,0.0010741111583656767
10235,12,SylTempSul_R,980.0,1,4,SylTempSul,Right,0.0008204434413081552
10236,12,SylParieSul_L,466.0,1,4,SylParieSul,Left,0.0003901292282138779
10237,12,SylParieSul_R,328.0,1,4,SylParieSul,Right,0.0002745973966827295
10238,12,ParietSul_L,8549.0,1,4,ParietSul,Left,0.007157113244636142
10239,12,ParietSul_R,8636.0,1,4,ParietSul,Right,0.007229948529731866
10240,12,CinguSul_L,3292.0,1,4,CinguSul,Left,0.002756020213047395
10241,12,CinguSul_R,3270.0,1,4,CinguSul,Right,0.002737602094977212
10242,12,OcciptSul_L,1874.0,1,4,OcciptSul,Left,0.0015688887847055948
10243,12,OcciptSul_R,2306.0,1,4,OcciptSul,Right,0.0019305536486291896
10244,12,TempSul_L,455.0,1,4,TempSul,Left,0.00038092016917878636
10245,12,TempSul_R,410.0,1,4,TempSul,Right,0.00034324674585341187
10246,12,Caudate_tail_L,399.0,1,4,Caudate_tail,Left,0.00033403768681832034
10247,12,Caudate_tail_R,369.0,1,4,Caudate_tail,Right,0.0003089220712680707
10248,12,IV_ventricle,1767.0,1,4,IV_ventricle,Central,0.0014793097559097042
10249,12,SFG_L,8829.0,1,5,SFG,Left,0.007391525656438472
10250,12,SFG_R,7940.0,1,5,SFG,Right,0.006647266248966074
10251,12,SFG_PFC_L,9743.0,1,5,SFG_PFC,Left,0.008156714743536077
10252,12,SFG_PFC_R,8306.0,1,5,SFG_PFC,Right,0.006953676758679119
10253,12,SFG_pole_L,2427.0,1,5,SFG_pole,Left,0.0020318532980151964
10254,12,SFG_pole_R,3210.0,1,5,SFG_pole,Right,0.0026873708638767125
10255,12,MFG_L,9722.0,1,5,MFG,Left,0.008139133812650903
10256,12,MFG_R,8232.0,1,5,MFG,Right,0.0068917249069885035
10257,12,MFG_DPFC_L,12284.0,1,5,MFG_DPFC,Left,0.010284007380642224
10258,12,MFG_DPFC_R,11873.0,1,5,MFG_DPFC,Right,0.009939923447603803
10259,12,IFG_opercularis_L,3383.0,1,5,IFG_opercularis,Left,0.002832204246883152
10260,12,IFG_opercularis_R,3152.0,1,5,IFG_opercularis,Right,0.00263881400714623
10261,12,IFG_orbitalis_L,3327.0,1,5,IFG_orbitalis,Left,0.002785321764522686
10262,12,IFG_orbitalis_R,2757.0,1,5,IFG_orbitalis,Right,0.0023081250690679426
10263,12,IFG_triangularis_L,3350.0,1,5,IFG_triangularis,Left,0.0028045770697778774
10264,12,IFG_triangularis_R,3123.0,1,5,IFG_triangularis,Right,0.0026145355787809883
10265,12,LFOG_L,4263.0,1,5,LFOG,Left,0.0035689289696904753
10266,12,LFOG_R,4128.0,1,5,LFOG,Right,0.0034559086997143517
10267,12,MFOG_L,3929.0,1,5,MFOG,Left,0.003289308449897696
10268,12,MFOG_R,3676.0,1,5,MFOG,Right,0.0030775000920905903
10269,12,RG_L,5117.0,1,5,RG,Left,0.0042838868256875814
10270,12,RG_R,4875.0,1,5,RG,Right,0.004081287526915568
10271,12,PoCG_L,11116.0,1,5,PoCG,Left,0.009306172748552503
10272,12,PoCG_R,9513.0,1,5,PoCG,Right,0.007964161690984163
10273,12,PrCG_L,12177.0,1,5,PrCG,Left,0.010194428351846332
10274,12,PrCG_R,14168.0,1,5,PrCG,Right,0.0118612680371979
10275,12,SPG_L,7042.0,1,5,SPG,Left,0.005895472156828601
10276,12,SPG_R,6374.0,1,5,SPG,Right,0.005336231117243042
10277,12,SMG_L,9527.0,1,5,SMG,Left,0.00797588231157428
10278,12,SMG_R,10097.0,1,5,SMG,Right,0.008453079007029024
10279,12,AG_L,6666.0,1,5,AG,Left,0.005580689775265472
10280,12,AG_R,10551.0,1,5,AG,Right,0.008833161989022802
10281,12,PrCu_L,7869.0,1,5,PrCu,Left,0.006587825958830483
10282,12,PrCu_R,7558.0,1,5,PrCu,Right,0.006327460744292895
10283,12,STG_L,11196.0,1,5,STG,Left,0.009373147723353169
10284,12,STG_R,11746.0,1,5,STG,Right,0.009833600675107745
10285,12,STG_L_pole,4235.0,1,5,STG_po,Left,0.003545487728510242
10286,12,STG_R_pole,4750.0,1,5,STG_po,Right,0.003976639128789528
10287,12,MTG_L,15800.0,1,5,MTG,Left,0.013227557523131482
10288,12,MTG_R,14027.0,1,5,MTG,Right,0.011743224644111728
10289,12,MTG_L_pole,1889.0,1,5,MTG_po,Left,0.0015814465924807197
10290,12,MTG_R_pole,2012.0,1,5,MTG_po,Right,0.0016844206162367431
10291,12,ITG_L,10272.0,1,5,ITG,Left,0.00859958676440548
10292,12,ITG_R,10664.0,1,5,ITG,Right,0.008927764140928742
10293,12,PHG_L,1011.0,1,5,PHG,Left,0.0008463962440434132
10294,12,PHG_R,1072.0,1,5,PHG,Right,0.0008974646623289208
10295,12,ENT_L,642.0,1,5,ENT,Left,0.0005374741727753425
10296,12,ENT_R,735.0,1,5,ENT,Right,0.0006153325809811164
10297,12,FuG_L,14091.0,1,5,FuG,Left,0.01179680462395226
10298,12,FuG_R,12502.0,1,5,FuG,Right,0.010466514186974037
10299,12,SOG_L,1829.0,1,5,SOG,Left,0.0015312153613802203
10300,12,SOG_R,3261.0,1,5,SOG,Right,0.0027300674103121368
10301,12,MOG_L,15722.0,1,5,MOG,Left,0.013162256922700833
10302,12,MOG_R,14451.0,1,5,MOG,Right,0.012098192010555255
10303,12,IOG_L,4181.0,1,5,IOG,Left,0.003500279620519793
10304,12,IOG_R,4601.0,1,5,IOG,Right,0.0038518982382232878
10305,12,Cu_L,5997.0,1,5,Cu,Left,0.005020611548494905
10306,12,Cu_R,6216.0,1,5,Cu,Right,0.005203955542011728
10307,12,LG_L,7341.0,1,5,LG,Left,0.006145791125146089
10308,12,LG_R,7026.0,1,5,LG,Right,0.005882077161868468
10309,12,rostral_ACC_L,2348.0,1,5,rostral_ACC,Left,0.0019657155103995393
10310,12,rostral_ACC_R,2626.0,1,5,rostral_ACC,Right,0.0021984535478318528
10311,12,subcallosal_ACC_L,279.0,1,5,subcallosal_ACC,Left,0.00023357522461732173
10312,12,subcallosal_ACC_R,516.0,1,5,subcallosal_ACC,Right,0.00043198858746429397
10313,12,subgenual_ACC_L,1319.0,1,5,subgenual_ACC,Left,0.0011042498970259761
10314,12,subgenual_ACC_R,1230.0,1,5,subgenual_ACC,Right,0.0010297402375602357
10315,12,dorsal_ACC_L,9765.0,1,5,dorsal_ACC,Left,0.00817513286160626
10316,12,dorsal_ACC_R,9669.0,1,5,dorsal_ACC,Right,0.008094762891845462
10317,12,PCC_L,6860.0,1,5,PCC,Left,0.005743104089157087
10318,12,PCC_R,8241.0,1,5,PCC,Right,0.006899259591653579
10319,12,Insula_L,6874.0,1,5,Insula,Left,0.005754824709747203
10320,12,Insula_R,7612.0,1,5,Insula,Right,0.006372668852283344
10321,12,Amyg_L,1480.0,1,5,Amyg,Left,0.0012390370338123161
10322,12,Amyg_R,1691.0,1,5,Amyg,Right,0.001415683529849072
10323,12,Hippo_L,3454.0,1,5,Hippo,Left,0.002891644537018743
10324,12,Hippo_R,3588.0,1,5,Hippo,Right,0.003003827619809858
10325,12,Caud_L,3388.0,1,5,Caud,Left,0.0028363901828081938
10326,12,Caud_R,3369.0,1,5,Caud,Right,0.0028204836262930356
10327,12,Put_L,4312.0,1,5,Put,Left,0.0036099511417558828
10328,12,Put_R,4352.0,1,5,Put,Right,0.003643438629156216
10329,12,GP_L,1511.0,1,5,GP,Left,0.001264989836547574
10330,12,GP_R,1529.0,1,5,GP,Right,0.0012800592058777238
10331,12,Thalamus_L,6422.0,1,5,Thalamus,Left,0.005376416102123442
10332,12,Thalamus_R,6645.0,1,5,Thalamus,Right,0.005563108844380297
10333,12,HypoThalamus_L,552.0,1,5,HypoThalamus,Left,0.00046212732612459353
10334,12,HypoThalamus_R,560.0,1,5,HypoThalamus,Right,0.0004688248236046601
10335,12,BasalForebrain_L,324.0,1,5,BasalForebrain,Left,0.0002712486479426962
10336,12,BasalForebrain_R,294.0,1,5,BasalForebrain,Right,0.0002461330323924466
10337,12,NucAccumbens_L,689.0,1,5,NucAccumbens,Left,0.0005768219704707337
10338,12,NucAccumbens_R,842.0,1,5,NucAccumbens,Right,0.0007049116097770068
10339,12,RedNc_L,345.0,1,5,RedNc,Left,0.000288829578827871
10340,12,RedNc_R,312.0,1,5,RedNc,Right,0.00026120240172259636
10341,12,Snigra_L,356.0,1,5,Snigra,Left,0.0002980386378629625
10342,12,Snigra_R,276.0,1,5,Snigra,Right,0.00023106366306229677
10343,12,CerebellumGM_R,57483.0,1,5,CerebellumGM,Right,0.048124030955833355
10344,12,CerebellumGM_L,56850.0,1,5,CerebellumGM,Left,0.04759409146772309
10345,12,CP_L,1979.0,1,5,CP,Left,0.0016567934391314685
10346,12,CP_R,1962.0,1,5,CP,Right,0.001642561256986327
10347,12,Midbrain_L,2160.0,1,5,Midbrain,Left,0.0018083243196179747
10348,12,Midbrain_R,2225.0,1,5,Midbrain,Right,0.0018627414866435156
10349,12,CST_L,1548.0,1,5,CST,Left,0.001295965762392882
10350,12,CST_R,1352.0,1,5,CST,Right,0.001131877074131251
10351,12,SCP_L,812.0,1,5,SCP,Left,0.0006797959942267572
10352,12,SCP_R,833.0,1,5,SCP,Right,0.0006973769251119319
10353,12,MCP_L,3167.0,1,5,MCP,Left,0.002651371814921355
10354,12,MCP_R,3246.0,1,5,MCP,Right,0.002717509602537012
10355,12,PCT_L,719.0,1,5,PCT,Left,0.0006019375860209832
10356,12,PCT_R,546.0,1,5,PCT,Right,0.0004571042030145436
10357,12,ICP_L,842.0,1,5,ICP,Left,0.0007049116097770068
10358,12,ICP_R,842.0,1,5,ICP,Right,0.0007049116097770068
10359,12,ML_L,798.0,1,5,ML,Left,0.0006680753736366407
10360,12,ML_R,996.0,1,5,ML,Right,0.0008338384362682884
10361,12,Pons_L,221.0,1,5,Pons,Left,0.00018501836788683908
10362,12,Pons_R,479.0,1,5,Pons,Right,0.00040101266161898607
10363,12,Medulla_L,988.0,1,5,Medulla,Left,0.0008271409387882218
10364,12,Medulla_R,1395.0,1,5,Medulla,Right,0.0011678761230866086
10365,12,ACR_L,12698.0,1,5,ACR,Left,0.010630602875235668
10366,12,ACR_R,13391.0,1,5,ACR,Right,0.011210773594446435
10367,12,SCR_L,16449.0,1,5,SCR,Left,0.013770892006201883
10368,12,SCR_R,16779.0,1,5,SCR,Right,0.014047163777254628
10369,12,PCR_L,6512.0,1,5,PCR,Left,0.005451762948774191
10370,12,PCR_R,5553.0,1,5,PCR,Right,0.0046489004383512104
10371,12,GCC_L,1871.0,1,5,GCC,Left,0.0015663772231505697
10372,12,GCC_R,2253.0,1,5,GCC,Right,0.0018861827278237487
10373,12,BCC_L,3144.0,1,5,BCC,Left,0.0026321165096661633
10374,12,BCC_R,3017.0,1,5,BCC,Right,0.0025257937371701063
10375,12,SCC_L,5318.0,1,5,SCC,Left,0.004452161449874255
10376,12,SCC_R,5967.0,1,5,SCC,Right,0.0049954959329446555
10377,12,PVWl_L,198.0,1,5,PVWl,Left,0.00016576306263164768
10378,12,PVWl_R,166.0,1,5,PVWl,Right,0.0001389730727113814
10379,12,ALIC_L,2006.0,1,5,ALIC,Left,0.0016793974931266931
10380,12,ALIC_R,2031.0,1,5,ALIC,Right,0.0017003271727519013
10381,12,PLIC_L,2776.0,1,5,PLIC,Left,0.002324031625583101
10382,12,PLIC_R,2802.0,1,5,PLIC,Right,0.002345798492393317
10383,12,RLIC_L,2597.0,1,5,RLIC,Left,0.0021741751194666115
10384,12,RLIC_R,2896.0,1,5,RLIC,Right,0.0024244940877840996
10385,12,EC_L,3030.0,1,5,EC,Left,0.0025366771705752147
10386,12,EC_R,3046.0,1,5,EC,Right,0.0025500721655353476
10387,12,CGC_L,3137.0,1,5,CGC,Left,0.002626256199371105
10388,12,CGC_R,3240.0,1,5,CGC,Right,0.002712486479426962
10389,12,CGH_L,1394.0,1,5,CGH,Left,0.0011670389359016004
10390,12,CGH_R,1377.0,1,5,CGH,Right,0.0011528067537564589
10391,12,Fx/ST_L,1557.0,1,5,Fx/ST,Left,0.0013035004470579568
10392,12,Fx/ST_R,1432.0,1,5,Fx/ST,Right,0.0011988520489319165
10393,12,Fx_L,542.0,1,5,Fx,Left,0.00045375545427451034
10394,12,Fx_R,753.0,1,5,Fx,Right,0.0006304019503112661
10395,12,IFO_L,1686.0,1,5,IFO,Left,0.0014114975939240302
10396,12,IFO_R,1936.0,1,5,IFO,Right,0.0016207943901761107
10397,12,PTR_L,8703.0,1,5,PTR,Left,0.007286040071127423
10398,12,PTR_R,5432.0,1,5,PTR,Right,0.004547600788965203
10399,12,SS_L,3652.0,1,5,SS,Left,0.003057407599650391
10400,12,SS_R,4058.0,1,5,SS,Right,0.0033973055967637692
10401,12,SFO_L,358.0,1,5,SFO,Left,0.0002997130122329791
10402,12,SFO_R,244.0,1,5,SFO,Right,0.0002042736731420305
10403,12,SLF_L,7770.0,1,5,SLF,Left,0.0065049444275146594
10404,12,SLF_R,8940.0,1,5,SLF,Right,0.007484453433974396
10405,12,Cl_L,329.0,1,5,Cl,Left,0.0002754345838677378
10406,12,Cl_R,430.0,1,5,Cl,Right,0.0003599904895535783
10407,12,BasalForebrain_L,1449.0,1,5,BasalForebrain,Left,0.001213084231077058
10408,12,BasalForebrain_R,1217.0,1,5,BasalForebrain,Right,0.0010188568041551275
10409,12,Mammillary_R,78.0,1,5,Mammillary,Right,6.530060043064909e-05
10410,12,Mammillary_L,107.0,1,5,Mammillary,Left,8.957902879589041e-05
10411,12,LV_Frontal_L,1258.0,1,5,LV_Frontal,Left,0.0010531814787404685
10412,12,LV_body_L,1084.0,1,5,LV_body,Left,0.0009075109085490207
10413,12,LV_atrium_L,725.0,1,5,LV_atrium,Left,0.0006069607091310332
10414,12,LV_Occipital_L,74.0,1,5,LV_Occipital,Left,6.19518516906158e-05
10415,12,LV_Inferior_L,472.0,1,5,LV_Inferior,Left,0.0003951523513239278
10416,12,LV_Frontal_R,1200.0,1,5,LV_Frontal,Right,0.001004624622009986
10417,12,LV_body_R,972.0,1,5,LV_body,Right,0.0008137459438280887
10418,12,LV_atrium_R,767.0,1,5,LV_atrium,Right,0.0006421225709013827
10419,12,LV_Occipital_R,68.0,1,5,LV_Occipital,Right,5.6928728580565875e-05
10420,12,LV_Inferior_R,528.0,1,5,LV_Inferior,Right,0.0004420348336843938
10421,12,III_ventricle,1162.0,1,5,III_ventricle,Central,0.0009728115089796698
10422,12,PVWa_L,647.0,1,5,PVWa,Left,0.0005416601087003841
10423,12,PVWa_R,674.0,1,5,PVWa,Right,0.0005642641626956088
10424,12,PVWp_L,411.0,1,5,PVWp,Left,0.0003440839330384202
10425,12,PVWp_R,454.0,1,5,PVWp,Right,0.000380082981993778
10426,12,SFWM_L,5712.0,1,5,SFWM,Left,0.0047820132007675336
10427,12,SFWM_R,6200.0,1,5,SFWM,Right,0.0051905605470515944
10428,12,SFWM_PFC_L,6959.0,1,5,SFWM_PFC,Left,0.005825985620472911
10429,12,SFWM_PFC_R,7030.0,1,5,SFWM_PFC,Right,0.0058854259106085015
10430,12,SFWM_pole_L,320.0,1,5,SFWM_pole,Left,0.00026789989920266295
10431,12,SFWM_pole_R,500.0,1,5,SFWM_pole,Right,0.00041859359250416084
10432,12,MFWM_L,5441.0,1,5,MFWM,Left,0.004555135473630278
10433,12,MFWM_R,5496.0,1,5,MFWM,Right,0.004601180768805736
10434,12,MFWM_DPFC_L,3104.0,1,5,MFWM_DPFC,Left,0.0025986290222658305
10435,12,MFWM_DPFC_R,3935.0,1,5,MFWM_DPFC,Right,0.0032943315730077456
10436,12,IFWM_opercularis_L,1725.0,1,5,IFWM_opercularis,Left,0.0014441478941393548
10437,12,IFWM_opercularis_R,2180.0,1,5,IFWM_opercularis,Right,0.001825068063318141
10438,12,IFWM_orbitalis_L,2085.0,1,5,IFWM_orbitalis,Left,0.0017455352807423507
10439,12,IFWM_orbitalis_R,1828.0,1,5,IFWM_orbitalis,Right,0.001530378174195212
10440,12,IFWM_triangularis_L,3338.0,1,5,IFWM_triangularis,Left,0.0027945308235577775
10441,12,IFWM_triangularis_R,2382.0,1,5,IFWM_triangularis,Right,0.0019941798746898223
10442,12,LFOWM_L,1696.0,1,5,LFOWM,Left,0.0014198694657741135
10443,12,LFOWM_R,1703.0,1,5,LFOWM,Right,0.0014257297760691717
10444,12,MFOWM_L,1709.0,1,5,MFOWM,Left,0.0014307528991792217
10445,12,MFOWM_R,1466.0,1,5,MFOWM,Right,0.0012273164132221995
10446,12,RGWM_L,1856.0,1,5,RGWM,Left,0.0015538194153754449
10447,12,RGWM_R,2006.0,1,5,RGWM,Right,0.0016793974931266931
10448,12,PoCWM_L,7989.0,1,5,PoCWM,Left,0.006688288421031482
10449,12,PoCWM_R,6444.0,1,5,PoCWM,Right,0.005394834220193625
10450,12,PrCWM_L,8891.0,1,5,PrCWM,Left,0.007443431261908988
10451,12,PrCWM_R,11303.0,1,5,PrCWM,Right,0.00946272675214906
10452,12,SPWM_L,8063.0,1,5,SPWM,Left,0.006750240272722098
10453,12,SPWM_R,7293.0,1,5,SPWM,Right,0.00610560614026569
10454,12,SMWM_L,3831.0,1,5,SMWM,Left,0.00320726410576688
10455,12,SMWM_R,4137.0,1,5,SMWM,Right,0.003463443384379427
10456,12,AGWM_L,2991.0,1,5,AGWM,Left,0.00250402687035989
10457,12,AGWM_R,3327.0,1,5,AGWM,Right,0.002785321764522686
10458,12,PrCuWM_L,2778.0,1,5,PrCuWM,Left,0.0023257059999531177
10459,12,PrCuWM_R,2308.0,1,5,PrCuWM,Right,0.0019322280229992063
10460,12,STWM_L,7583.0,1,5,STWM,Left,0.006348390423918103
10461,12,STWM_R,7670.0,1,5,STWM,Right,0.006421225709013827
10462,12,STWM_L_pole,1113.0,1,5,STWM_po,Left,0.000931789336914262
10463,12,STWM_R_pole,1114.0,1,5,STWM_po,Right,0.0009326265240992703
10464,12,MTWM_L,7781.0,1,5,MTWM,Left,0.006514153486549751
10465,12,MTWM_R,8687.0,1,5,MTWM,Right,0.00727264507616729
10466,12,MTWM_L_pole,992.0,1,5,MTWM_po,Left,0.000830489687528255
10467,12,MTWM_R_pole,1068.0,1,5,MTWM_po,Right,0.0008941159135888875
10468,12,ITWM_L,4379.0,1,5,ITWM,Left,0.0036660426831514404
10469,12,ITWM_R,3916.0,1,5,ITWM,Right,0.0032784250164925874
10470,12,FuWM_L,3772.0,1,5,FuWM,Left,0.003157870061851389
10471,12,FuWM_R,4338.0,1,5,FuWM,Right,0.003631718008566099
10472,12,SOWM_L,2908.0,1,5,SOWM,Left,0.0024345403340041995
10473,12,SOWM_R,4575.0,1,5,SOWM,Right,0.0038301313714130714
10474,12,MOWM_L,9795.0,1,5,MOWM,Left,0.00820024847715651
10475,12,MOWM_R,10031.0,1,5,MOWM,Right,0.008397824652818475
10476,12,IOWM_L,1366.0,1,5,IOWM,Left,0.0011435976947213673
10477,12,IOWM_R,2039.0,1,5,IOWM,Right,0.001707024670231968
10478,12,CuWM_L,3281.0,1,5,CuWM,Left,0.0027468111540123034
10479,12,CuWM_R,3327.0,1,5,CuWM,Right,0.002785321764522686
10480,12,LGWM_L,5086.0,1,5,LGWM,Left,0.004257934022952324
10481,12,LGWM_R,4421.0,1,5,LGWM,Right,0.00370120454492179
10482,12,rostralWM_ACC_L,65.0,1,5,rostralWM_ACC,Left,5.4417167025540904e-05
10483,12,rostralWM_ACC_R,0.0,1,5,rostralWM_ACC,Right,0.0
10484,12,subcallosalWM_ACC_L,70.0,1,5,subcallosalWM_ACC,Left,5.8603102950582515e-05
10485,12,subcallosalWM_ACC_R,111.0,1,5,subcallosalWM_ACC,Right,9.292777753592371e-05
10486,12,subgenualWM_ACC_L,213.0,1,5,subgenualWM_ACC,Left,0.0001783208704067725
10487,12,subgenualWM_ACC_R,89.0,1,5,subgenualWM_ACC,Right,7.450965946574063e-05
10488,12,dorsalWM_ACC_L,1694.0,1,5,dorsalWM_ACC,Left,0.0014181950914040969
10489,12,dorsalWM_ACC_R,1151.0,1,5,dorsalWM_ACC,Right,0.0009636024499445782
10490,12,PCCWM_L,3237.0,1,5,PCCWM,Left,0.0027099749178719373
10491,12,PCCWM_R,3520.0,1,5,PCCWM,Right,0.002946898891229292
10492,12,CerebellumWM_R,9360.0,1,5,CerebellumWM,Right,0.00783607205167789
10493,12,CerebellumWM_L,8427.0,1,5,CerebellumWM,Left,0.007054976408065126
10494,12,MCP_cb_L,2805.0,1,5,MCP_cb,Left,0.002348310053948342
10495,12,MCP_cb_R,2756.0,1,5,MCP_cb,Right,0.0023072878818829346
10496,12,ICP_cb_L,555.0,1,5,ICP_cb,Left,0.0004646388876796185
10497,12,ICP_cb_R,550.0,1,5,ICP_cb,Right,0.0004604529517545769
10498,12,FrontSul_L,10977.0,1,5,FrontSul,Left,0.009189803729836347
10499,12,FrontSul_R,11362.0,1,5,FrontSul,Right,0.00951212079606455
10500,12,CentralSul_L,2076.0,1,5,CentralSul,Left,0.0017380005960772758
10501,12,CentralSul_R,1504.0,1,5,CentralSul,Right,0.0012591295262525158
10502,12,SylFrontSul_L,1949.0,1,5,SylFrontSul,Left,0.0016316778235812188
10503,12,SylFrontSul_R,1734.0,1,5,SylFrontSul,Right,0.0014516825788044297
10504,12,SylTempSul_L,1283.0,1,5,SylTempSul,Left,0.0010741111583656767
10505,12,SylTempSul_R,980.0,1,5,SylTempSul,Right,0.0008204434413081552
10506,12,SylParieSul_L,466.0,1,5,SylParieSul,Left,0.0003901292282138779
10507,12,SylParieSul_R,328.0,1,5,SylParieSul,Right,0.0002745973966827295
10508,12,ParietSul_L,8549.0,1,5,ParietSul,Left,0.007157113244636142
10509,12,ParietSul_R,8636.0,1,5,ParietSul,Right,0.007229948529731866
10510,12,CinguSul_L,3292.0,1,5,CinguSul,Left,0.002756020213047395
10511,12,CinguSul_R,3270.0,1,5,CinguSul,Right,0.002737602094977212
10512,12,OcciptSul_L,1874.0,1,5,OcciptSul,Left,0.0015688887847055948
10513,12,OcciptSul_R,2306.0,1,5,OcciptSul,Right,0.0019305536486291896
